Transaction_ID,Transaction_Date,Amount,Branch,Transaction_Type,Customer_Name
1262284289,2010-01-02 03:51:38,9641.26,London,Debit,Customer_481
1262284290,2010-01-02 04:27:33,1535.42,London,Credit,Customer_524
1262284291,2010-01-02 04:38:11,6950.11,Singapore,Credit,Customer_154
1262284292,2010-01-02 05:04:33,7986.93,Mumbai,Credit,Customer_373
1262284293,2010-01-02 05:09:38,6845.99,New York,Transfer,Customer_452
1262284294,2010-01-02 06:13:23,2448.98,Singapore,Transfer,Customer_103
1262284295,2010-01-02 06:18:31,8342.0,Mumbai,Credit,Customer_956
1262284296,2010-01-02 06:18:34,3470.39,Singapore,Debit,Customer_150
1262284297,2010-01-02 06:37:02,8798.29,London,Credit,Customer_687
1262284298,2010-01-02 07:03:43,8433.91,New York,Debit,Customer_333
1262284299,2010-01-02 07:47:16,7897.84,London,Credit,Customer_172
1262284300,2010-01-02 08:33:49,2038.85,Tokyo,Debit,Customer_725
1262284301,2010-01-02 09:04:08,1671.13,Tokyo,Debit,Customer_621
1262284302,2010-01-02 09:06:34,3898.17,Mumbai,Debit,Customer_641
1262284303,2010-01-02 09:15:56,8468.61,Singapore,Credit,Customer_500
1262284304,2010-01-02 09:45:53,-96.17,London,Credit,Customer_310
1262284305,2010-01-02 09:47:54,-68.15,Tokyo,Debit,Customer_715
1262284306,2010-01-02 10:12:32,5952.59,New York,Transfer,Customer_37
1262284307,2010-01-02 10:57:29,2864.15,New York,Debit,Customer_709
1262284308,2010-01-02 11:15:06,5559.43,Mumbai,Transfer,Customer_68
1262284309,2010-01-02 11:59:26,9694.27,London,Debit,Customer_423
1262284310,2010-01-02 12:39:31,4640.25,London,Transfer,Customer_743
1262284311,2010-01-02 12:56:25,8091.29,London,Transfer,Customer_951
1262284312,2010-01-02 12:58:29,8892.55,London,Credit,Customer_110
1262284313,2010-01-02 13:04:11,4351.88,Singapore,Transfer,Customer_884
1262284314,2010-01-02 13:09:36,6009.81,Tokyo,Debit,Customer_713
1262284315,2010-01-02 13:09:55,3935.19,Singapore,Debit,Customer_559
1262284316,2010-01-02 13:23:33,3173.0,New York,Debit,Customer_667
1262284317,2010-01-02 13:29:52,691.18,Mumbai,Debit,Customer_537
1262284318,2010-01-02 13:35:29,3892.47,London,Transfer,Customer_982
1262284319,2010-01-02 13:49:43,2008.48,New York,Credit,Customer_466
1262284320,2010-01-02 13:52:04,693.71,New York,Credit,Customer_746
1262284321,2010-01-02 13:59:17,1797.17,Mumbai,Credit,Customer_714
1262284322,2010-01-02 14:09:17,2956.55,New York,Credit,Customer_188
1262284323,2010-01-02 14:35:45,8134.23,Tokyo,Debit,Customer_187
1262284324,2010-01-02 15:17:44,4990.63,Tokyo,Credit,Customer_614
1262284325,2010-01-02 15:42:42,8914.4,London,Debit,Customer_57
1262284326,2010-01-02 15:43:05,9848.02,Mumbai,Debit,Customer_879
1262284327,2010-01-02 15:57:27,5628.32,London,Credit,Customer_639
1262284328,2010-01-02 16:01:25,3470.64,London,Credit,Customer_728
1262284329,2010-01-02 17:08:13,666.5,Tokyo,Debit,Customer_792
1262284330,2010-01-02 17:11:16,5067.88,Tokyo,Debit,Customer_67
1262284331,2010-01-02 17:24:03,286.07,Singapore,Debit,Customer_755
1262284332,2010-01-02 18:04:57,1527.6,Mumbai,Credit,Customer_149
1262284333,2010-01-02 18:07:26,8996.66,London,Transfer,Customer_754
1262284334,2010-01-02 18:07:58,2260.61,London,Transfer,Customer_280
1262284335,2010-01-02 18:32:35,1941.56,Mumbai,Transfer,Customer_487
1262284336,2010-01-02 18:37:31,5659.92,Singapore,Transfer,Customer_727
1262284337,2010-01-02 18:54:30,1140.9,London,Debit,Customer_30
1262284338,2010-01-02 20:26:38,4178.28,Singapore,Debit,Customer_537
1262284339,2010-01-02 20:31:17,9980.55,Tokyo,Credit,Customer_986
1262284340,2010-01-02 20:47:33,3318.03,New York,Debit,Customer_955
1262284341,2010-01-02 20:59:45,8755.95,Singapore,Debit,Customer_550
1262284342,2010-01-02 21:14:36,9750.27,Tokyo,Transfer,Customer_474
1262284343,2010-01-02 21:22:18,4774.93,New York,Transfer,Customer_2
1262284344,2010-01-02 21:59:31,6348.72,London,Debit,Customer_862
1262284345,2010-01-02 22:35:00,8978.6,New York,Transfer,Customer_997
1262284346,2010-01-02 22:49:09,6132.49,Tokyo,Credit,Customer_15
1262284347,2010-01-02 23:25:54,3569.23,Tokyo,Credit,Customer_900
1262284348,2010-01-02 23:33:46,4986.69,Tokyo,Transfer,Customer_437
1262284349,2010-01-02 23:36:40,5073.24,Singapore,Transfer,Customer_954
1262284350,2010-01-02 23:46:08,9127.84,Tokyo,Debit,Customer_45
1262284351,2010-01-02 23:56:09,2588.95,London,Transfer,Customer_874
1262284352,2010-01-03 00:19:43,7299.24,Mumbai,Debit,Customer_808
1262284353,2010-01-03 00:35:29,6653.4,Tokyo,Debit,Customer_293
1262284354,2010-01-03 00:40:02,5893.23,Mumbai,Credit,Customer_821
1262284355,2010-01-03 01:11:22,3568.23,Mumbai,Credit,Customer_565
1262284356,2010-01-03 01:36:51,125.27,New York,Debit,Customer_273
1262284357,2010-01-03 01:49:46,2963.3,New York,Transfer,Customer_591
1262284358,2010-01-03 01:59:47,5725.78,Tokyo,Debit,Customer_825
1262284359,2010-01-03 02:28:19,8899.16,Mumbai,Credit,Customer_388
1262284360,2010-01-03 02:43:12,5119.59,New York,Credit,Customer_215
1262284361,2010-01-03 03:09:33,916.16,Mumbai,Transfer,Customer_398
1262284362,2010-01-03 03:13:37,4680.02,Mumbai,Credit,Customer_49
1262284363,2010-01-03 03:17:08,4949.79,Tokyo,Debit,Customer_414
1262284364,2010-01-03 03:22:37,7393.53,Tokyo,Credit,Customer_151
1262284365,2010-01-03 03:58:56,2731.15,London,Debit,Customer_369
1262284366,2010-01-03 04:27:35,5170.25,London,Transfer,Customer_809
1262284367,2010-01-03 04:39:08,5915.69,New York,Credit,Customer_469
1262284368,2010-01-03 04:51:07,3319.8,Mumbai,Transfer,Customer_216
1262284369,2010-01-03 05:22:57,1630.84,New York,Credit,Customer_556
1262284370,2010-01-03 05:25:20,6049.36,New York,Transfer,Customer_618
1262284371,2010-01-03 05:33:45,1090.46,Singapore,Credit,Customer_430
1262284372,2010-01-03 05:41:12,9323.86,Tokyo,Credit,Customer_286
1262284373,2010-01-03 05:59:36,7769.3,Tokyo,Transfer,Customer_163
1262284374,2010-01-03 06:38:03,8662.47,Tokyo,Credit,Customer_122
1262284375,2010-01-03 06:57:37,3575.76,Mumbai,Transfer,Customer_846
1262284376,2010-01-03 07:15:12,370.64,Mumbai,Transfer,Customer_797
1262284377,2010-01-03 07:25:13,1214.77,London,Transfer,Customer_549
1262284378,2010-01-03 07:30:33,7887.83,Tokyo,Debit,Customer_709
1262284379,2010-01-03 07:46:00,59.83,London,Credit,Customer_937
1262284380,2010-01-03 07:59:49,7885.46,Singapore,Debit,Customer_673
1262284381,2010-01-03 08:26:14,2772.77,Tokyo,Credit,Customer_329
1262284382,2010-01-03 10:26:44,663.47,Singapore,Credit,Customer_143
1262284383,2010-01-03 10:26:57,1539.34,Mumbai,Debit,Customer_46
1262284384,2010-01-03 10:46:13,5210.24,Mumbai,Debit,Customer_180
1262284385,2010-01-03 11:53:44,438.88,New York,Debit,Customer_807
1262284386,2010-01-03 12:04:50,7926.91,Tokyo,Debit,Customer_521
1262284387,2010-01-03 12:07:18,9777.55,Singapore,Credit,Customer_770
1262284388,2010-01-03 12:42:37,4029.36,Singapore,Transfer,Customer_726
1262284389,2010-01-03 13:23:03,588.08,New York,Credit,Customer_883
1262284390,2010-01-03 13:42:50,3527.25,New York,Transfer,Customer_65
1262284391,2010-01-03 14:11:17,7720.71,London,Debit,Customer_144
1262284392,2010-01-03 14:33:48,5467.91,Singapore,Credit,Customer_310
1262284393,2010-01-03 15:05:35,4188.96,New York,Debit,Customer_7
1262284394,2010-01-03 15:05:39,6688.89,London,Transfer,Customer_654
1262284395,2010-01-03 15:32:46,5766.34,Tokyo,Credit,Customer_653
1262284396,2010-01-03 16:24:20,6477.53,Tokyo,Transfer,Customer_179
1262284397,2010-01-03 16:25:03,4085.4,Mumbai,Transfer,Customer_310
1262284398,2010-01-03 16:41:18,2417.27,New York,Credit,Customer_658
1262284399,2010-01-03 17:01:51,2920.65,Mumbai,Credit,Customer_658
1262284400,2010-01-03 17:41:19,1818.14,Singapore,Transfer,Customer_115
1262284401,2010-01-03 17:42:40,4503.28,Tokyo,Transfer,Customer_813
1262284402,2010-01-03 17:47:41,4406.4,New York,Credit,Customer_722
1262284403,2010-01-03 17:48:53,3468.41,Singapore,Credit,Customer_589
1262284404,2010-01-03 17:54:17,140.62,Tokyo,Debit,Customer_560
1262284405,2010-01-03 17:58:10,9279.56,New York,Transfer,Customer_299
1262284406,2010-01-03 18:33:33,5791.68,Singapore,Debit,Customer_275
1262284407,2010-01-03 19:07:34,2363.05,New York,Transfer,Customer_553
1262284408,2010-01-03 19:23:06,4963.41,New York,Credit,Customer_483
1262284409,2010-01-03 20:02:16,5283.3,Singapore,Credit,Customer_279
1262284410,2010-01-03 20:04:05,1764.53,New York,Transfer,Customer_412
1262284411,2010-01-03 20:16:04,8155.8,Singapore,Debit,Customer_720
1262284412,2010-01-03 20:29:20,8088.88,New York,Transfer,Customer_613
1262284413,2010-01-03 23:04:37,1840.27,Tokyo,Debit,Customer_232
1262284414,2010-01-03 23:05:39,2605.26,Singapore,Credit,Customer_156
1262284415,2010-01-03 23:27:30,424.37,Mumbai,Transfer,Customer_996
1262284416,2010-01-03 23:44:51,4753.25,London,Debit,Customer_8
1262284417,2010-01-04 00:39:23,7562.16,London,Credit,Customer_347
1262284418,2010-01-04 00:47:27,9151.45,New York,Debit,Customer_729
1262284419,2010-01-04 01:15:59,2728.87,New York,Credit,Customer_604
1262284420,2010-01-04 01:22:09,4017.9,Singapore,Debit,Customer_414
1262284421,2010-01-04 01:39:18,9115.01,Singapore,Debit,Customer_628
1262284422,2010-01-04 01:39:38,4216.57,New York,Transfer,Customer_588
1262284423,2010-01-04 01:51:15,2962.85,New York,Transfer,Customer_356
1262284424,2010-01-04 01:54:22,6496.27,Singapore,Transfer,Customer_23
1262284425,2010-01-04 02:13:21,4044.83,London,Debit,Customer_624
1262284426,2010-01-04 03:00:52,6370.55,London,Credit,Customer_679
1262284427,2010-01-04 03:27:20,8503.01,Mumbai,Transfer,Customer_725
1262284428,2010-01-04 03:35:38,3408.25,Tokyo,Transfer,Customer_81
1262284429,2010-01-04 03:40:55,4287.47,London,Debit,Customer_608
1262284430,2010-01-04 03:57:05,351.21,Singapore,Transfer,Customer_389
1262284431,2010-01-04 04:43:50,4363.03,Singapore,Transfer,Customer_424
1262284432,2010-01-04 05:10:57,9320.0,Mumbai,Debit,Customer_199
1262284433,2010-01-04 06:03:31,4626.46,Mumbai,Credit,Customer_793
1262284434,2010-01-04 06:12:06,4775.15,Mumbai,Credit,Customer_343
1262284435,2010-01-04 06:31:27,6374.54,Tokyo,Credit,Customer_601
1262284436,2010-01-04 06:59:56,873.96,London,Transfer,Customer_909
1262284437,2010-01-04 07:09:35,9303.62,Singapore,Credit,Customer_813
1262284438,2010-01-04 07:19:13,2880.83,Singapore,Credit,Customer_277
1262284439,2010-01-04 07:46:04,702.55,Mumbai,Transfer,Customer_769
1262284440,2010-01-04 08:03:48,-95.66,Tokyo,Credit,Customer_565
1262284441,2010-01-04 08:04:47,1104.5,London,Credit,Customer_222
1262284442,2010-01-04 08:28:10,2605.45,Singapore,Transfer,Customer_173
1262284443,2010-01-04 08:36:38,3127.91,Singapore,Credit,Customer_649
1262284444,2010-01-04 08:42:38,2199.19,Mumbai,Debit,Customer_891
1262284445,2010-01-04 08:57:54,7138.43,Singapore,Transfer,Customer_634
1262284446,2010-01-04 09:09:40,5747.8,Singapore,Debit,Customer_54
1262284447,2010-01-04 10:17:06,6260.37,New York,Debit,Customer_656
1262284448,2010-01-04 10:52:12,9130.21,New York,Debit,Customer_617
1262284449,2010-01-04 10:54:04,3792.16,Mumbai,Transfer,Customer_525
1262284450,2010-01-04 11:00:05,1816.74,Tokyo,Transfer,Customer_827
1262284451,2010-01-04 12:13:43,5331.66,Mumbai,Debit,Customer_991
1262284452,2010-01-04 12:14:50,7382.07,London,Credit,Customer_882
1262284453,2010-01-04 13:17:21,2348.84,New York,Debit,Customer_5
1262284454,2010-01-04 13:19:41,3122.84,New York,Transfer,Customer_61
1262284455,2010-01-04 13:51:30,1213.71,New York,Credit,Customer_14
1262284456,2010-01-04 14:32:22,539.19,New York,Credit,Customer_939
1262284457,2010-01-04 16:20:44,679.86,Singapore,Debit,Customer_141
1262284458,2010-01-04 16:21:35,5975.0,Mumbai,Debit,Customer_214
1262284459,2010-01-04 16:26:03,4115.9,London,Credit,Customer_29
1262284460,2010-01-04 16:47:42,1393.48,Singapore,Debit,Customer_96
1262284461,2010-01-04 17:19:43,2316.25,Tokyo,Credit,Customer_827
1262284462,2010-01-04 17:25:48,9641.31,New York,Transfer,Customer_50
1262284463,2010-01-04 17:38:55,9472.51,Tokyo,Debit,Customer_113
1262284464,2010-01-04 18:03:11,8591.44,London,Credit,Customer_794
1262284465,2010-01-04 18:26:27,3391.0,Tokyo,Transfer,Customer_883
1262284466,2010-01-04 18:38:01,9727.37,New York,Debit,Customer_282
1262284467,2010-01-04 19:13:40,4919.43,London,Transfer,Customer_69
1262284468,2010-01-04 19:50:26,2804.99,Tokyo,Debit,Customer_500
1262284469,2010-01-04 20:21:46,7783.05,New York,Debit,Customer_534
1262284470,2010-01-04 20:24:53,1054.93,Tokyo,Debit,Customer_678
1262284471,2010-01-04 20:25:56,529.7,New York,Debit,Customer_933
1262284472,2010-01-04 20:48:24,5560.71,New York,Transfer,Customer_597
1262284473,2010-01-04 21:21:36,3393.31,Tokyo,Debit,Customer_108
1262284474,2010-01-04 22:07:18,9182.74,Singapore,Transfer,Customer_691
1262284475,2010-01-04 22:08:43,6272.31,Mumbai,Debit,Customer_301
1262284476,2010-01-04 22:51:46,2753.88,London,Credit,Customer_65
1262284477,2010-01-04 23:00:23,7625.35,Singapore,Credit,Customer_863
1262284478,2010-01-04 23:31:02,4075.24,New York,Credit,Customer_826
1262284479,2010-01-04 23:55:51,8372.35,London,Credit,Customer_462
1262284480,2010-01-05 00:00:14,-89.87,New York,Transfer,Customer_912
1262284481,2010-01-05 00:08:40,943.29,New York,Debit,Customer_68
1262284482,2010-01-05 00:36:13,5973.58,New York,Debit,Customer_924
1262284483,2010-01-05 00:36:34,7929.49,Singapore,Credit,Customer_559
1262284484,2010-01-05 00:47:10,6535.48,London,Transfer,Customer_203
1262284485,2010-01-05 00:49:58,5260.69,New York,Debit,Customer_754
1262284486,2010-01-05 00:51:51,3668.69,Tokyo,Debit,Customer_863
1262284487,2010-01-05 01:49:49,9637.91,New York,Debit,Customer_337
1262284488,2010-01-05 01:53:52,4790.63,Tokyo,Credit,Customer_133
1262284489,2010-01-05 02:11:27,5164.14,Mumbai,Credit,Customer_653
1262284490,2010-01-05 02:26:24,1085.67,Singapore,Transfer,Customer_15
1262284491,2010-01-05 02:54:45,1029.48,Tokyo,Transfer,Customer_934
1262284492,2010-01-05 02:58:30,6920.33,Tokyo,Debit,Customer_179
1262284493,2010-01-05 03:04:21,4828.03,New York,Credit,Customer_784
1262284494,2010-01-05 03:06:58,7663.4,Singapore,Credit,Customer_265
1262284495,2010-01-05 03:10:42,4407.97,New York,Credit,Customer_855
1262284496,2010-01-05 03:53:12,6419.44,Singapore,Credit,Customer_602
1262284497,2010-01-05 04:40:20,4115.78,Mumbai,Credit,Customer_822
1262284498,2010-01-05 05:51:43,5633.57,Singapore,Transfer,Customer_347
1262284499,2010-01-05 06:49:51,7374.73,Mumbai,Transfer,Customer_655
1262284500,2010-01-05 07:54:07,8558.32,Tokyo,Transfer,Customer_984
1262284501,2010-01-05 07:57:26,4374.51,New York,Debit,Customer_651
1262284502,2010-01-05 08:03:32,5156.23,Tokyo,Credit,Customer_48
1262284503,2010-01-05 08:13:37,4696.36,Singapore,Debit,Customer_977
1262284504,2010-01-05 08:53:10,8670.65,Tokyo,Credit,Customer_486
1262284505,2010-01-05 09:05:15,6508.76,Tokyo,Debit,Customer_831
1262284506,2010-01-05 09:10:40,7062.3,Singapore,Credit,Customer_290
1262284507,2010-01-05 09:53:29,1236.29,London,Debit,Customer_132
1262284508,2010-01-05 09:58:16,4501.64,London,Transfer,Customer_604
1262284509,2010-01-05 10:16:24,9056.96,Tokyo,Transfer,Customer_614
1262284510,2010-01-05 10:19:47,88.94,Singapore,Debit,Customer_800
1262284511,2010-01-05 10:51:24,7256.23,Mumbai,Credit,Customer_249
1262284512,2010-01-05 10:52:18,832.7,London,Credit,Customer_346
1262284513,2010-01-05 11:40:20,4250.04,Tokyo,Credit,Customer_41
1262284514,2010-01-05 11:40:20,658.68,Mumbai,Transfer,Customer_791
1262284515,2010-01-05 12:03:48,3623.57,Singapore,Credit,Customer_576
1262284516,2010-01-05 12:09:18,4916.62,Singapore,Transfer,Customer_65
1262284517,2010-01-05 12:42:09,2378.06,Tokyo,Transfer,Customer_973
1262284518,2010-01-05 15:04:12,9699.21,London,Debit,Customer_124
1262284519,2010-01-05 15:10:18,7215.7,London,Debit,Customer_36
1262284520,2010-01-05 15:24:07,491.21,London,Credit,Customer_551
1262284521,2010-01-05 15:27:06,1291.32,New York,Transfer,Customer_316
1262284522,2010-01-05 15:35:44,7454.09,Singapore,Debit,Customer_32
1262284523,2010-01-05 15:46:01,2467.67,Mumbai,Debit,Customer_458
1262284524,2010-01-05 15:55:33,2932.53,Singapore,Credit,Customer_144
1262284525,2010-01-05 16:05:30,5991.13,Mumbai,Credit,Customer_719
1262284526,2010-01-05 16:07:44,5910.13,Tokyo,Debit,Customer_691
1262284527,2010-01-05 16:18:10,485.88,Singapore,Debit,Customer_415
1262284528,2010-01-05 16:41:15,4079.94,Tokyo,Transfer,Customer_737
1262284529,2010-01-05 16:57:18,2998.88,New York,Transfer,Customer_592
1262284530,2010-01-05 17:45:18,5095.43,Tokyo,Credit,Customer_58
1262284531,2010-01-05 17:59:01,9680.52,London,Credit,Customer_723
1262284532,2010-01-05 18:02:01,3006.45,Mumbai,Debit,Customer_936
1262284533,2010-01-05 18:12:04,9958.85,Singapore,Transfer,Customer_834
1262284534,2010-01-05 18:18:50,5260.89,London,Debit,Customer_678
1262284535,2010-01-05 18:29:51,9515.02,Tokyo,Credit,Customer_397
1262284536,2010-01-05 18:54:24,5250.85,New York,Transfer,Customer_688
1262284537,2010-01-05 19:01:08,3578.26,New York,Credit,Customer_24
1262284538,2010-01-05 19:04:47,144.11,New York,Debit,Customer_22
1262284539,2010-01-05 19:56:17,7825.82,Singapore,Credit,Customer_711
1262284540,2010-01-05 21:15:19,2354.94,Tokyo,Credit,Customer_142
1262284541,2010-01-05 21:29:53,7789.93,London,Transfer,Customer_285
1262284542,2010-01-05 21:55:57,6329.9,Mumbai,Debit,Customer_135
1262284543,2010-01-05 21:58:25,3963.26,Tokyo,Transfer,Customer_939
1262284544,2010-01-05 22:32:32,8736.0,Tokyo,Credit,Customer_903
1262284545,2010-01-05 22:38:38,724.55,New York,Transfer,Customer_156
1262284546,2010-01-05 22:39:34,5756.7,New York,Debit,Customer_30
1262284547,2010-01-05 22:42:29,984.85,London,Transfer,Customer_835
1262284548,2010-01-05 23:07:45,4615.53,Mumbai,Debit,Customer_547
1262284549,2010-01-05 23:09:50,9990.2,Singapore,Credit,Customer_9
1262284550,2010-01-05 23:48:53,5607.92,Mumbai,Debit,Customer_352
1262284551,2010-01-06 01:13:38,7699.02,Tokyo,Credit,Customer_756
1262284552,2010-01-06 01:34:10,9428.61,New York,Debit,Customer_909
1262284553,2010-01-06 02:10:21,2919.47,New York,Transfer,Customer_456
1262284554,2010-01-06 02:35:04,9696.47,Tokyo,Transfer,Customer_729
1262284555,2010-01-06 03:01:30,5553.63,New York,Debit,Customer_420
1262284556,2010-01-06 03:24:54,3696.21,New York,Debit,Customer_54
1262284557,2010-01-06 04:00:21,2437.88,Tokyo,Credit,Customer_968
1262284558,2010-01-06 04:01:28,6202.81,New York,Debit,Customer_820
1262284559,2010-01-06 04:25:40,9236.22,New York,Transfer,Customer_745
1262284560,2010-01-06 05:41:56,2152.59,New York,Transfer,Customer_914
1262284561,2010-01-06 05:46:28,7843.66,New York,Debit,Customer_592
1262284562,2010-01-06 06:30:01,1678.89,Singapore,Transfer,Customer_791
1262284563,2010-01-06 06:31:42,4647.25,London,Transfer,Customer_733
1262284564,2010-01-06 06:39:43,8319.92,Singapore,Credit,Customer_50
1262284565,2010-01-06 06:48:58,620.2,Singapore,Credit,Customer_793
1262284566,2010-01-06 07:05:20,4019.95,London,Debit,Customer_37
1262284567,2010-01-06 07:26:19,457.95,Tokyo,Debit,Customer_912
1262284568,2010-01-06 07:28:12,2621.87,Mumbai,Debit,Customer_758
1262284569,2010-01-06 07:58:18,7995.7,London,Credit,Customer_217
